,FileAddress,corresponding_img,SpatRx,SpatRy,SpatRz,Ghosting,tSNR (Averaged Brain ROI),Displacement factor (std of Mutual information)
38,/project/4180000.36/awake/bids/mouse_complete/sub-0101112/ses-1/func/sub-0101112_ses-1_run-1_task-rest_bold.nii.gz,func_func_sub-0101112_ses-1_run-1_task-rest_bold_39.png,0.15625,0.5,0.15625,False,18.386162143572392,0.010401590661719022
39,/project/4180000.36/awake/bids/mouse_complete/sub-0101113/ses-1/func/sub-0101113_ses-1_run-2_task-rest_bold.nii.gz,func_func_sub-0101113_ses-1_run-2_task-rest_bold_40.png,0.15625,0.5,0.15625,False,16.076005327130904,0.013690114041895738
40,/project/4180000.36/awake/bids/mouse_complete/sub-0101113/ses-1/func/sub-0101113_ses-1_run-3_task-rest_bold.nii.gz,func_func_sub-0101113_ses-1_run-3_task-rest_bold_41.png,0.15625,0.5,0.15625,False,15.727819016327015,0.020595597359993265
41,/project/4180000.36/awake/bids/mouse_complete/sub-0101113/ses-1/func/sub-0101113_ses-1_run-1_task-rest_bold.nii.gz,func_func_sub-0101113_ses-1_run-1_task-rest_bold_42.png,0.15625,0.5,0.15625,False,15.70243756299049,0.02543501345534375
42,/project/4180000.36/awake/bids/mouse_complete/sub-0101114/ses-1/func/sub-0101114_ses-1_run-1_task-rest_bold.nii.gz,func_func_sub-0101114_ses-1_run-1_task-rest_bold_43.png,0.15624999,0.5,0.15625,False,17.735528881756068,0.012718396721443427
43,/project/4180000.36/awake/bids/mouse_complete/sub-0101114/ses-1/func/sub-0101114_ses-1_run-3_task-rest_bold.nii.gz,func_func_sub-0101114_ses-1_run-3_task-rest_bold_44.png,0.15624999,0.5,0.15625,False,17.72426236781655,0.012652563419471283
44,/project/4180000.36/awake/bids/mouse_complete/sub-0101114/ses-1/func/sub-0101114_ses-1_run-2_task-rest_bold.nii.gz,func_func_sub-0101114_ses-1_run-2_task-rest_bold_45.png,0.15624999,0.5,0.15625,False,17.963714389151626,0.011200040044836428
45,/project/4180000.36/awake/bids/mouse_complete/sub-0100804/ses-1/func/sub-0100804_ses-1_run-2_task-rest_bold.nii.gz,func_func_sub-0100804_ses-1_run-2_task-rest_bold_46.png,0.3,0.5,0.3,False,20.04899957906974,0.04707420921160345
46,/project/4180000.36/awake/bids/mouse_complete/sub-0100804/ses-1/func/sub-0100804_ses-1_run-3_task-rest_bold.nii.gz,func_func_sub-0100804_ses-1_run-3_task-rest_bold_47.png,0.3,0.5,0.3,False,20.476129362586605,0.028305430655520013
47,/project/4180000.36/awake/bids/mouse_complete/sub-0100804/ses-1/func/sub-0100804_ses-1_run-4_task-rest_bold.nii.gz,func_func_sub-0100804_ses-1_run-4_task-rest_bold_48.png,0.3,0.5,0.3,False,21.13900726848761,0.027132134340701212
48,/project/4180000.36/awake/bids/mouse_complete/sub-0100804/ses-1/func/sub-0100804_ses-1_run-1_task-rest_bold.nii.gz,func_func_sub-0100804_ses-1_run-1_task-rest_bold_49.png,0.3,0.5,0.3,False,19.83107575141916,0.035726531462488206
49,/project/4180000.36/awake/bids/mouse_complete/sub-0101115/ses-1/func/sub-0101115_ses-1_run-2_task-rest_bold.nii.gz,func_func_sub-0101115_ses-1_run-2_task-rest_bold_50.png,0.15624999,0.5,0.15625,False,17.979956479800155,0.012647321967048018
50,/project/4180000.36/awake/bids/mouse_complete/sub-0101115/ses-1/func/sub-0101115_ses-1_run-3_task-rest_bold.nii.gz,func_func_sub-0101115_ses-1_run-3_task-rest_bold_51.png,0.15624999,0.5,0.15625,False,18.057595985955448,0.012088187093607823
51,/project/4180000.36/awake/bids/mouse_complete/sub-0101115/ses-1/func/sub-0101115_ses-1_run-1_task-rest_bold.nii.gz,func_func_sub-0101115_ses-1_run-1_task-rest_bold_52.png,0.15624999,0.5,0.15625,False,17.86837280605342,0.016332065414048948
52,/project/4180000.36/awake/bids/mouse_complete/sub-0101116/ses-1/func/sub-0101116_ses-1_run-1_task-rest_bold.nii.gz,func_func_sub-0101116_ses-1_run-1_task-rest_bold_53.png,0.15625,0.5,0.15625,False,18.743604385435745,0.012445155906421635
53,/project/4180000.36/awake/bids/mouse_complete/sub-0101116/ses-1/func/sub-0101116_ses-1_run-3_task-rest_bold.nii.gz,func_func_sub-0101116_ses-1_run-3_task-rest_bold_54.png,0.15625,0.5,0.15625,False,18.422559943706634,0.01709629896736986
54,/project/4180000.36/awake/bids/mouse_complete/sub-0101116/ses-1/func/sub-0101116_ses-1_run-2_task-rest_bold.nii.gz,func_func_sub-0101116_ses-1_run-2_task-rest_bold_55.png,0.15625,0.5,0.15625,False,18.38877374900213,0.02084446792663931
55,/project/4180000.36/awake/bids/mouse_complete/sub-0100800/ses-1/func/sub-0100800_ses-1_run-1_task-rest_bold.nii.gz,func_func_sub-0100800_ses-1_run-1_task-rest_bold_56.png,0.3,0.5,0.3,False,21.181144887141713,0.02677502483283192
56,/project/4180000.36/awake/bids/mouse_complete/sub-0100800/ses-1/func/sub-0100800_ses-1_run-2_task-rest_bold.nii.gz,func_func_sub-0100800_ses-1_run-2_task-rest_bold_57.png,0.3,0.5,0.3,False,20.438051612272936,0.05450577398160329
57,/project/4180000.36/awake/bids/mouse_complete/sub-0100800/ses-1/func/sub-0100800_ses-1_run-3_task-rest_bold.nii.gz,func_func_sub-0100800_ses-1_run-3_task-rest_bold_58.png,0.3,0.5,0.3,False,20.397112211714965,0.03981688828067008
58,/project/4180000.36/awake/bids/mouse_complete/sub-0100800/ses-1/func/sub-0100800_ses-1_run-4_task-rest_bold.nii.gz,func_func_sub-0100800_ses-1_run-4_task-rest_bold_59.png,0.3,0.5,0.3,False,20.852507080322994,0.03837850739703693
59,/project/4180000.36/awake/bids/mouse_complete/sub-0100808/ses-1/func/sub-0100808_ses-1_run-2_task-rest_bold.nii.gz,func_func_sub-0100808_ses-1_run-2_task-rest_bold_60.png,0.3,0.5,0.3,False,20.479686131043465,0.0599043859096122
60,/project/4180000.36/awake/bids/mouse_complete/sub-0100808/ses-1/func/sub-0100808_ses-1_run-3_task-rest_bold.nii.gz,func_func_sub-0100808_ses-1_run-3_task-rest_bold_61.png,0.3,0.5,0.3,False,19.767772320266765,0.05414576114334959
61,/project/4180000.36/awake/bids/mouse_complete/sub-0100808/ses-1/func/sub-0100808_ses-1_run-4_task-rest_bold.nii.gz,func_func_sub-0100808_ses-1_run-4_task-rest_bold_62.png,0.3,0.5,0.3,False,19.6020602589581,0.0835151924840841
62,/project/4180000.36/awake/bids/mouse_complete/sub-0100808/ses-1/func/sub-0100808_ses-1_run-1_task-rest_bold.nii.gz,func_func_sub-0100808_ses-1_run-1_task-rest_bold_63.png,0.3,0.5,0.3,False,20.0348553745497,0.05151949474383165
63,/project/4180000.36/awake/bids/mouse_complete/sub-0100900/ses-2/func/sub-0100900_ses-2_run-4_task-rest_bold.nii.gz,func_func_sub-0100900_ses-2_run-4_task-rest_bold_64.png,0.3333333,0.66,0.3333333,True,18.956322010923298,0.07228970175757467
64,/project/4180000.36/awake/bids/mouse_complete/sub-0100900/ses-2/func/sub-0100900_ses-2_run-8_task-rest_bold.nii.gz,func_func_sub-0100900_ses-2_run-8_task-rest_bold_65.png,0.3333333,0.66,0.3333333,True,23.734248493721918,0.026123625108811433
65,/project/4180000.36/awake/bids/mouse_complete/sub-0100900/ses-2/func/sub-0100900_ses-2_run-5_task-rest_bold.nii.gz,func_func_sub-0100900_ses-2_run-5_task-rest_bold_66.png,0.3333333,0.3333333,0.333,False,19.126214966109853,0.04745516080477743
66,/project/4180000.36/awake/bids/mouse_complete/sub-0100900/ses-2/func/sub-0100900_ses-2_run-1_task-rest_bold.nii.gz,func_func_sub-0100900_ses-2_run-1_task-rest_bold_67.png,0.3333333,0.3333333,0.333,False,17.444052017363493,0.05249701750373923
67,/project/4180000.36/awake/bids/mouse_complete/sub-0100900/ses-2/func/sub-0100900_ses-2_run-2_task-rest_bold.nii.gz,func_func_sub-0100900_ses-2_run-2_task-rest_bold_68.png,0.3333333,0.66,0.3333333,False,18.409675211183266,0.12040132671697186
68,/project/4180000.36/awake/bids/mouse_complete/sub-0100900/ses-2/func/sub-0100900_ses-2_run-6_task-rest_bold.nii.gz,func_func_sub-0100900_ses-2_run-6_task-rest_bold_69.png,0.3333333,0.66,0.3333333,True,18.044049019180235,0.08533800171065177
69,/project/4180000.36/awake/bids/mouse_complete/sub-0100900/ses-2/func/sub-0100900_ses-2_run-3_task-rest_bold.nii.gz,func_func_sub-0100900_ses-2_run-3_task-rest_bold_70.png,0.3333333,0.3333333,0.333,False,18.50148508953333,0.05160719396365697
70,/project/4180000.36/awake/bids/mouse_complete/sub-0100900/ses-2/func/sub-0100900_ses-2_run-7_task-rest_bold.nii.gz,func_func_sub-0100900_ses-2_run-7_task-rest_bold_71.png,0.3333333,0.3333333,0.333,False,18.182158430595443,0.053787569499739105
71,/project/4180000.36/awake/bids/mouse_complete/sub-0100900/ses-1/func/sub-0100900_ses-1_run-8_task-rest_bold.nii.gz,func_func_sub-0100900_ses-1_run-8_task-rest_bold_72.png,0.3333333,0.3333333,0.333,False,17.932057173840768,0.04588354703574463
72,/project/4180000.36/awake/bids/mouse_complete/sub-0100900/ses-1/func/sub-0100900_ses-1_run-9_task-rest_bold.nii.gz,func_func_sub-0100900_ses-1_run-9_task-rest_bold_73.png,0.3333333,0.66,0.3333333,False,17.45385465532579,0.05747389073442288
73,/project/4180000.36/awake/bids/mouse_complete/sub-0100900/ses-1/func/sub-0100900_ses-1_run-2_task-rest_bold.nii.gz,func_func_sub-0100900_ses-1_run-2_task-rest_bold_74.png,0.3333333,0.3333333,0.333,False,19.81965075565981,0.034142211632660915
74,/project/4180000.36/awake/bids/mouse_complete/sub-0100900/ses-1/func/sub-0100900_ses-1_run-3_task-rest_bold.nii.gz,func_func_sub-0100900_ses-1_run-3_task-rest_bold_75.png,0.3333333,0.5,0.3333333,True,18.566666726535964,0.06870046028819948
75,/project/4180000.36/awake/bids/mouse_complete/sub-0100900/ses-1/func/sub-0100900_ses-1_run-4_task-rest_bold.nii.gz,func_func_sub-0100900_ses-1_run-4_task-rest_bold_76.png,0.3333333,0.66,0.3333333,False,18.66311971566129,0.07761720939383226
76,/project/4180000.36/awake/bids/mouse_complete/sub-0100900/ses-1/func/sub-0100900_ses-1_run-5_task-rest_bold.nii.gz,func_func_sub-0100900_ses-1_run-5_task-rest_bold_77.png,0.3333333,0.66,0.3333333,False,20.801518968177415,0.03250527268666159
77,/project/4180000.36/awake/bids/mouse_complete/sub-0100900/ses-1/func/sub-0100900_ses-1_run-6_task-rest_bold.nii.gz,func_func_sub-0100900_ses-1_run-6_task-rest_bold_78.png,0.3333333,0.3333333,0.333,False,18.222630245895168,0.031798561627995776
78,/project/4180000.36/awake/bids/mouse_complete/sub-0100900/ses-1/func/sub-0100900_ses-1_run-7_task-rest_bold.nii.gz,func_func_sub-0100900_ses-1_run-7_task-rest_bold_79.png,0.3333333,0.66,0.3333333,False,19.12901663656223,0.04721261735358717
79,/project/4180000.36/awake/bids/mouse_complete/sub-0100900/ses-1/func/sub-0100900_ses-1_run-1_task-rest_bold.nii.gz,func_func_sub-0100900_ses-1_run-1_task-rest_bold_80.png,0.3333333,0.3333333,0.333,False,19.610306383624053,0.021343134958473887
80,/project/4180000.36/awake/bids/mouse_complete/sub-0100900/ses-1/func/sub-0100900_ses-1_run-10_task-rest_bold.nii.gz,func_func_sub-0100900_ses-1_run-10_task-rest_bold_81.png,0.3333333,0.3333333,0.333,False,18.281333180197965,0.03413858492745118
81,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-2/func/sub-0100901_ses-2_run-3_task-rest_bold.nii.gz,func_func_sub-0100901_ses-2_run-3_task-rest_bold_82.png,0.33333,0.33333,0.333,False,17.867606801004143,0.03179231581916141
82,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-2/func/sub-0100901_ses-2_run-1_task-rest_bold.nii.gz,func_func_sub-0100901_ses-2_run-1_task-rest_bold_83.png,0.33333,0.66,0.33333,False,18.061828959763947,0.04905841439570245
83,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-2/func/sub-0100901_ses-2_run-2_task-rest_bold.nii.gz,func_func_sub-0100901_ses-2_run-2_task-rest_bold_84.png,0.33333,0.33333,0.333,False,18.027857311953852,0.033653866928646727
84,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-2/func/sub-0100901_ses-2_run-4_task-rest_bold.nii.gz,func_func_sub-0100901_ses-2_run-4_task-rest_bold_85.png,0.33333,0.33333,0.333,False,17.388352833064246,0.03487633235506713
85,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-2/func/sub-0100901_ses-2_run-5_task-rest_bold.nii.gz,func_func_sub-0100901_ses-2_run-5_task-rest_bold_86.png,0.33333,0.33333,0.333,False,16.937442300552576,0.06145737094039734
86,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-2/func/sub-0100901_ses-2_run-6_task-rest_bold.nii.gz,func_func_sub-0100901_ses-2_run-6_task-rest_bold_87.png,0.33333,0.33333,0.333,False,16.029855188552332,0.04927157128272966
87,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-2/func/sub-0100901_ses-2_run-7_task-rest_bold.nii.gz,func_func_sub-0100901_ses-2_run-7_task-rest_bold_88.png,0.33333,0.33333,0.333,False,18.55051466025008,0.02062178743284031
88,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-3/func/sub-0100901_ses-3_run-2_task-rest_bold.nii.gz,func_func_sub-0100901_ses-3_run-2_task-rest_bold_89.png,0.3333333,0.3333333,0.333,False,9.954641908936694,0.035668658708197507
89,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-3/func/sub-0100901_ses-3_run-6_task-rest_bold.nii.gz,func_func_sub-0100901_ses-3_run-6_task-rest_bold_90.png,0.3333333,0.3333333,0.333,False,13.410195735168802,0.010712128365243889
90,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-3/func/sub-0100901_ses-3_run-4_task-rest_bold.nii.gz,func_func_sub-0100901_ses-3_run-4_task-rest_bold_91.png,0.3333333,0.3333333,0.333,False,11.593816789788814,0.022575589750621843
91,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-3/func/sub-0100901_ses-3_run-5_task-rest_bold.nii.gz,func_func_sub-0100901_ses-3_run-5_task-rest_bold_92.png,0.3333333,0.3333333,0.333,False,13.441327895957437,0.012093938038247366
92,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-3/func/sub-0100901_ses-3_run-1_task-rest_bold.nii.gz,func_func_sub-0100901_ses-3_run-1_task-rest_bold_93.png,0.3333333,0.3333333,0.333,True,10.469882897874749,0.04732776545494108
93,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-3/func/sub-0100901_ses-3_run-3_task-rest_bold.nii.gz,func_func_sub-0100901_ses-3_run-3_task-rest_bold_94.png,0.3333333,0.3333333,0.333,True,11.638131877114555,0.05688750012174046
94,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-1/func/sub-0100901_ses-1_run-6_task-rest_bold.nii.gz,func_func_sub-0100901_ses-1_run-6_task-rest_bold_95.png,0.3333334,0.3333333,0.333,False,18.176516269306887,0.06093284948543242
95,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-1/func/sub-0100901_ses-1_run-5_task-rest_bold.nii.gz,func_func_sub-0100901_ses-1_run-5_task-rest_bold_96.png,0.3333334,0.3333333,0.333,False,18.475402911885705,0.06762548936419126
96,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-1/func/sub-0100901_ses-1_run-3_task-rest_bold.nii.gz,func_func_sub-0100901_ses-1_run-3_task-rest_bold_97.png,0.3333334,0.3333333,0.333,False,19.89947834659523,0.03197891638633672
97,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-1/func/sub-0100901_ses-1_run-4_task-rest_bold.nii.gz,func_func_sub-0100901_ses-1_run-4_task-rest_bold_98.png,0.3333333,0.66,0.3333334,False,18.71425753965951,0.10172559625206697
98,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-1/func/sub-0100901_ses-1_run-1_task-rest_bold.nii.gz,func_func_sub-0100901_ses-1_run-1_task-rest_bold_99.png,0.3333334,0.3333333,0.333,False,18.482562420806925,0.06241134970418813
99,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-1/func/sub-0100901_ses-1_run-2_task-rest_bold.nii.gz,func_func_sub-0100901_ses-1_run-2_task-rest_bold_100.png,0.3333334,0.3333333,0.333,False,18.65827573275853,0.05758710412278228
100,/project/4180000.36/awake/bids/mouse_complete/sub-0100901/ses-1/func/sub-0100901_ses-1_run-7_task-rest_bold.nii.gz,func_func_sub-0100901_ses-1_run-7_task-rest_bold_101.png,0.3333334,0.3333333,0.333,False,21.11085594074609,0.03726734560746889
101,/project/4180000.36/awake/bids/mouse_complete/sub-0100902/ses-3/func/sub-0100902_ses-3_run-1_task-rest_bold.nii.gz,func_func_sub-0100902_ses-3_run-1_task-rest_bold_102.png,0.3333333,0.3333334,0.333,False,15.598709098597974,0.07308302774643854
102,/project/4180000.36/awake/bids/mouse_complete/sub-0100902/ses-3/func/sub-0100902_ses-3_run-3_task-rest_bold.nii.gz,func_func_sub-0100902_ses-3_run-3_task-rest_bold_103.png,0.3333333,0.3333334,0.333,False,17.231395225488072,0.05550275453039203
